,dataset,movie,shot,scale_label,scale_val,move_label,move_val,total_frames,fps,trailer_duration,frame_height,frame_width,frame_channels
295,train,tt2043893,0033,CS,1,Static,4,92.0,30.0,3.1,1080.0,1920.0,3
296,train,tt2043893,0038,MS,2,Push,1,63.0,30.0,2.1,1080.0,1920.0,3
297,train,tt2043979,0003,CS,1,Motion,0,27.0,25.0,1.1,1080.0,1920.0,3
298,train,tt2044729,0020,MS,2,Static,4,107.0,24.0,4.5,1080.0,1920.0,3
299,train,tt2044729,0022,FS,3,Static,4,36.0,24.0,1.5,1080.0,1920.0,3
300,train,tt2044729,0037,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
301,train,tt2044729,0038,FS,3,Static,4,27.0,24.0,1.1,1080.0,1920.0,3
302,train,tt2044729,0065,FS,3,Motion,0,29.0,24.0,1.2,1080.0,1920.0,3
303,train,tt2044801,0001,LS,4,Motion,0,18.0,24.0,0.8,804.0,1920.0,3
304,train,tt2044801,0003,ECS,0,Static,4,23.0,24.0,1.0,804.0,1920.0,3
305,train,tt2044801,0043,MS,2,Static,4,18.0,24.0,0.8,804.0,1920.0,3
306,train,tt2044801,0047,ECS,0,Push,1,31.0,24.0,1.3,804.0,1920.0,3
307,train,tt2044801,0058,ECS,0,Static,4,21.0,24.0,0.9,804.0,1920.0,3
308,train,tt2044801,0059,CS,1,Static,4,19.0,24.0,0.8,804.0,1920.0,3
309,train,tt2044801,0111,ECS,0,Static,4,25.0,24.0,1.0,804.0,1920.0,3
310,train,tt2044819,0015,MS,2,Static,4,64.0,24.0,2.7,1080.0,1920.0,3
311,train,tt2044819,0041,MS,2,Static,4,34.0,24.0,1.4,1080.0,1920.0,3
312,train,tt2046136,0007,ECS,0,Static,4,47.0,25.0,1.9,1080.0,1920.0,3
313,train,tt2046136,0008,ECS,0,Static,4,47.0,25.0,1.9,1080.0,1920.0,3
314,train,tt2046136,0010,FS,3,Static,4,62.0,25.0,2.5,1080.0,1920.0,3
315,train,tt2046136,0011,ECS,0,Static,4,36.0,25.0,1.4,1080.0,1920.0,3
316,train,tt2046136,0012,CS,1,Static,4,49.0,25.0,2.0,1080.0,1920.0,3
317,train,tt2049448,0016,FS,3,Static,4,79.0,30.0,2.6,720.0,1280.0,3
318,train,tt2049448,0030,ECS,0,Static,4,68.0,30.0,2.3,720.0,1280.0,3
319,train,tt2049448,0035,CS,1,Motion,0,154.0,30.0,5.1,720.0,1280.0,3
320,train,tt2049448,0042,CS,1,Static,4,41.0,30.0,1.4,720.0,1280.0,3
321,train,tt2049448,0045,MS,2,Pull,2,76.0,30.0,2.5,720.0,1280.0,3
322,train,tt2049636,0005,LS,4,Static,4,21.0,30.0,0.7,1080.0,1920.0,3
323,train,tt2049636,0010,LS,4,Static,4,43.0,30.0,1.4,1080.0,1920.0,3
324,train,tt2049636,0011,LS,4,Motion,0,44.0,30.0,1.5,1080.0,1920.0,3
325,train,tt2049636,0016,CS,1,Static,4,42.0,30.0,1.4,1080.0,1920.0,3
326,train,tt2049636,0023,FS,3,Motion,0,46.0,30.0,1.5,1080.0,1920.0,3
327,train,tt2049636,0025,LS,4,Motion,0,24.0,30.0,0.8,1080.0,1920.0,3
328,train,tt2049636,0037,MS,2,Static,4,48.0,30.0,1.6,1080.0,1920.0,3
329,train,tt2049636,0042,CS,1,Static,4,27.0,30.0,0.9,1080.0,1920.0,3
330,train,tt2049636,0043,LS,4,Motion,0,35.0,30.0,1.2,1080.0,1920.0,3
331,train,tt2049636,0053,MS,2,Motion,0,28.0,30.0,0.9,1080.0,1920.0,3
332,train,tt2050633,0007,CS,1,Static,4,17.0,25.0,0.7,720.0,1280.0,3
333,train,tt2050633,0022,CS,1,Motion,0,57.0,25.0,2.3,720.0,1280.0,3
334,train,tt2050633,0035,MS,2,Motion,0,22.0,25.0,0.9,720.0,1280.0,3
335,train,tt2050633,0055,ECS,0,Motion,0,17.0,25.0,0.7,720.0,1280.0,3
336,train,tt2050648,0002,FS,3,Motion,0,19.0,30.0,0.6,720.0,1280.0,3
337,train,tt2050648,0004,MS,2,Static,4,30.0,30.0,1.0,720.0,1280.0,3
338,train,tt2050648,0016,CS,1,Static,4,24.0,30.0,0.8,720.0,1280.0,3
339,train,tt2050648,0031,FS,3,Static,4,100.0,30.0,3.3,720.0,1280.0,3
340,train,tt2050648,0044,ECS,0,Static,4,22.0,30.0,0.7,720.0,1280.0,3
341,train,tt2050648,0054,MS,2,Push,1,84.0,30.0,2.8,720.0,1280.0,3
342,train,tt2050648,0063,LS,4,Motion,0,96.0,30.0,3.2,720.0,1280.0,3
343,train,tt2051818,0028,FS,3,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
344,train,tt2051818,0030,FS,3,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
345,train,tt2051818,0053,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
346,train,tt2051831,0007,MS,2,Static,4,24.0,25.0,1.0,720.0,1280.0,3
347,train,tt2051831,0014,CS,1,Static,4,36.0,25.0,1.4,720.0,1280.0,3
348,train,tt2051831,0035,ECS,0,Static,4,59.0,25.0,2.4,720.0,1280.0,3
349,train,tt2051831,0037,ECS,0,Motion,0,20.0,25.0,0.8,720.0,1280.0,3
350,train,tt2051831,0042,MS,2,Push,1,14.0,25.0,0.6,720.0,1280.0,3
351,train,tt2053378,0013,FS,3,Static,4,34.0,24.0,1.4,1080.0,1920.0,3
352,train,tt2053397,0028,FS,3,Static,4,24.0,25.0,1.0,720.0,1280.0,3
353,train,tt2053397,0053,MS,2,Static,4,24.0,25.0,1.0,720.0,1280.0,3
354,train,tt2053425,0027,MS,2,Motion,0,16.0,25.0,0.6,720.0,1280.0,3
355,train,tt2055709,0008,MS,2,Motion,0,68.0,24.0,2.8,720.0,1280.0,3
356,train,tt2055709,0023,ECS,0,Push,1,27.0,24.0,1.1,720.0,1280.0,3
357,train,tt2055765,0013,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
358,train,tt2055765,0051,MS,2,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
359,train,tt2055790,0044,LS,4,Motion,0,22.0,25.0,0.9,1080.0,1920.0,3
360,train,tt2055790,0046,FS,3,Motion,0,44.0,25.0,1.8,1080.0,1920.0,3
361,train,tt2055790,0047,MS,2,Static,4,30.0,25.0,1.2,1080.0,1920.0,3
362,train,tt2055790,0051,FS,3,Static,4,22.0,25.0,0.9,1080.0,1920.0,3
363,train,tt2055790,0052,MS,2,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
364,train,tt2055790,0081,FS,3,Static,4,34.0,25.0,1.4,1080.0,1920.0,3
365,train,tt2055790,0083,FS,3,Static,4,24.0,25.0,1.0,1080.0,1920.0,3
366,train,tt2056501,0030,CS,1,Static,4,52.0,25.0,2.1,720.0,1280.0,3
367,train,tt2056501,0039,CS,1,Static,4,33.0,25.0,1.3,720.0,1280.0,3
368,train,tt2056501,0040,FS,3,Motion,0,14.0,25.0,0.6,720.0,1280.0,3
369,train,tt2056501,0042,MS,2,Motion,0,25.0,25.0,1.0,720.0,1280.0,3
370,train,tt2056501,0050,MS,2,Static,4,43.0,25.0,1.7,720.0,1280.0,3
371,train,tt2056501,0069,MS,2,Motion,0,31.0,25.0,1.2,720.0,1280.0,3
372,train,tt2056659,0020,ECS,0,Static,4,20.0,30.0,0.7,1080.0,1920.0,3
373,train,tt2056659,0049,MS,2,Motion,0,14.0,30.0,0.5,1080.0,1920.0,3
374,train,tt2056659,0051,CS,1,Static,4,17.0,30.0,0.6,1080.0,1920.0,3
375,train,tt2056659,0054,MS,2,Push,1,19.0,30.0,0.6,1080.0,1920.0,3
376,train,tt2056771,0011,LS,4,Motion,0,29.0,24.0,1.2,1080.0,1920.0,3
377,train,tt2056771,0017,CS,1,Static,4,32.0,24.0,1.3,1080.0,1920.0,3
378,train,tt2056771,0031,CS,1,Static,4,20.0,24.0,0.8,1080.0,1920.0,3
379,train,tt2056771,0034,MS,2,Motion,0,22.0,24.0,0.9,1080.0,1920.0,3
380,train,tt2056771,0050,MS,2,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
381,train,tt2057449,0010,ECS,0,Motion,0,33.0,24.0,1.4,720.0,1280.0,3
382,train,tt2057449,0015,CS,1,Static,4,15.0,24.0,0.6,720.0,1280.0,3
383,train,tt2057449,0022,FS,3,Static,4,26.0,24.0,1.1,720.0,1280.0,3
384,train,tt2057449,0025,ECS,0,Static,4,21.0,24.0,0.9,720.0,1280.0,3
385,train,tt2057449,0031,ECS,0,Motion,0,63.0,24.0,2.6,720.0,1280.0,3
386,train,tt2058024,0012,MS,2,Push,1,60.0,25.0,2.4,720.0,1280.0,3
387,train,tt2058024,0013,ECS,0,Static,4,42.0,25.0,1.7,720.0,1280.0,3
388,train,tt2058024,0015,MS,2,Static,4,68.0,25.0,2.7,720.0,1280.0,3
389,train,tt2058024,0037,FS,3,Motion,0,33.0,25.0,1.3,720.0,1280.0,3
390,train,tt2058673,0071,MS,2,Static,4,31.0,24.0,1.3,1080.0,1920.0,3
391,train,tt2059193,0025,MS,2,Motion,0,33.0,24.0,1.4,1080.0,1920.0,3
392,train,tt2059193,0026,CS,1,Motion,0,15.0,24.0,0.6,1080.0,1920.0,3
393,train,tt2059193,0030,CS,1,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
394,train,tt2059255,0035,FS,3,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
395,train,tt2059255,0047,ECS,0,Motion,0,37.0,24.0,1.5,1080.0,1920.0,3
396,train,tt2059290,0059,CS,1,Static,4,22.0,30.0,0.7,720.0,1280.0,3
397,train,tt2059290,0063,MS,2,Motion,0,32.0,30.0,1.1,720.0,1280.0,3
398,train,tt2059290,0071,MS,2,Motion,0,20.0,30.0,0.7,720.0,1280.0,3
399,train,tt2059290,0081,CS,1,Static,4,16.0,30.0,0.5,720.0,1280.0,3
400,train,tt2059290,0107,MS,2,Static,4,14.0,30.0,0.5,720.0,1280.0,3
401,train,tt2059290,0141,MS,2,Push,1,17.0,30.0,0.6,720.0,1280.0,3
402,train,tt2060489,0014,FS,3,Push,1,37.0,30.0,1.2,1080.0,1920.0,3
403,train,tt2060489,0045,FS,3,Motion,0,18.0,30.0,0.6,1080.0,1920.0,3
404,train,tt2061597,0015,LS,4,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
405,train,tt2061597,0024,LS,4,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
406,train,tt2061597,0025,ECS,0,Static,4,39.0,24.0,1.6,1080.0,1920.0,3
407,train,tt2061712,0022,FS,3,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
408,train,tt2061712,0029,ECS,0,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
409,train,tt2062580,0004,ECS,0,Motion,0,25.0,24.0,1.0,720.0,960.0,3
410,train,tt2062580,0007,CS,1,Static,4,17.0,24.0,0.7,720.0,960.0,3
411,train,tt2062580,0011,CS,1,Static,4,26.0,24.0,1.1,720.0,960.0,3
412,train,tt2062589,0014,LS,4,Motion,0,75.0,24.0,3.1,1080.0,1920.0,3
413,train,tt2062589,0045,MS,2,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
414,train,tt2062589,0049,CS,1,Motion,0,36.0,24.0,1.5,1080.0,1920.0,3
415,train,tt2062645,0015,ECS,0,Static,4,28.0,24.0,1.2,720.0,1280.0,3
416,train,tt2062645,0046,FS,3,Static,4,16.0,24.0,0.7,720.0,1280.0,3
417,train,tt2062645,0048,CS,1,Static,4,55.0,24.0,2.3,720.0,1280.0,3
418,train,tt2062645,0052,MS,2,Motion,0,29.0,24.0,1.2,720.0,1280.0,3
419,train,tt2062645,0072,LS,4,Static,4,20.0,24.0,0.8,720.0,1280.0,3
420,train,tt2062661,0006,CS,1,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
421,train,tt2062661,0008,CS,1,Static,4,16.0,24.0,0.7,720.0,1280.0,3
422,train,tt2062661,0014,MS,2,Motion,0,19.0,24.0,0.8,720.0,1280.0,3
423,train,tt2062661,0024,ECS,0,Static,4,26.0,24.0,1.1,720.0,1280.0,3
424,train,tt2062966,0014,ECS,0,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
425,train,tt2062966,0017,ECS,0,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
426,train,tt2062966,0019,FS,3,Motion,0,38.0,24.0,1.6,1080.0,1920.0,3
427,train,tt2062966,0025,MS,2,Motion,0,51.0,24.0,2.1,1080.0,1920.0,3
428,train,tt2062969,0001,LS,4,Static,4,42.0,24.0,1.8,1080.0,1920.0,3
429,train,tt2062969,0005,CS,1,Static,4,43.0,24.0,1.8,1080.0,1920.0,3
430,train,tt2062969,0018,FS,3,Motion,0,69.0,24.0,2.9,1080.0,1920.0,3
431,train,tt2062969,0040,ECS,0,Motion,0,121.0,24.0,5.0,1080.0,1920.0,3
432,train,tt2062990,0001,CS,1,Static,4,43.0,24.0,1.8,1080.0,1920.0,3
433,train,tt2062990,0006,MS,2,Motion,0,23.0,24.0,1.0,1080.0,1920.0,3
434,train,tt2062990,0022,CS,1,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
435,train,tt2062990,0041,CS,1,Static,4,64.0,24.0,2.7,1080.0,1920.0,3
436,train,tt2062990,0055,ECS,0,Static,4,71.0,24.0,3.0,1080.0,1920.0,3
437,train,tt2062996,0001,LS,4,Static,4,83.0,30.0,2.8,720.0,1280.0,3
438,train,tt2062996,0003,LS,4,Motion,0,65.0,30.0,2.2,720.0,1280.0,3
439,train,tt2062996,0007,LS,4,Motion,0,165.0,30.0,5.5,720.0,1280.0,3
440,train,tt2062996,0011,LS,4,Motion,0,249.0,30.0,8.3,720.0,1280.0,3
441,train,tt2063013,0022,CS,1,Static,4,16.0,24.0,0.7,1080.0,1920.0,3
442,train,tt2063013,0026,ECS,0,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
443,train,tt2063013,0045,FS,3,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
444,train,tt2063834,0008,MS,2,Static,4,37.0,24.0,1.5,1080.0,1920.0,3
445,train,tt2063834,0026,CS,1,Static,4,55.0,24.0,2.3,1080.0,1920.0,3
446,train,tt2063834,0058,LS,4,Motion,0,23.0,24.0,1.0,1080.0,1920.0,3
447,train,tt2063834,0077,LS,4,Pull,2,30.0,24.0,1.2,1080.0,1920.0,3
448,train,tt2063874,0016,LS,4,Motion,0,23.0,25.0,0.9,1080.0,1920.0,3
449,train,tt2063874,0030,LS,4,Motion,0,44.0,25.0,1.8,1080.0,1920.0,3
450,train,tt2063874,0031,LS,4,Motion,0,58.0,25.0,2.3,1080.0,1920.0,3
451,train,tt2063874,0051,FS,3,Pull,2,20.0,25.0,0.8,1080.0,1920.0,3
452,train,tt2063874,0095,FS,3,Static,4,32.0,25.0,1.3,1080.0,1920.0,3
453,train,tt2064731,0002,CS,1,Static,4,45.0,24.0,1.9,1080.0,1920.0,3
454,train,tt2064731,0021,CS,1,Static,4,57.0,24.0,2.4,1080.0,1920.0,3
455,train,tt2064731,0027,MS,2,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
456,train,tt2065898,0002,LS,4,Static,4,49.0,24.0,2.0,720.0,1280.0,3
457,train,tt2065898,0030,LS,4,Static,4,27.0,24.0,1.1,720.0,1280.0,3
458,train,tt2065898,0038,ECS,0,Static,4,50.0,24.0,2.1,720.0,1280.0,3
459,train,tt2065898,0048,CS,1,Static,4,40.0,24.0,1.7,720.0,1280.0,3
460,train,tt2065921,0014,MS,2,Static,4,163.0,25.0,6.5,1080.0,1920.0,3
461,train,tt2065921,0020,CS,1,Static,4,68.0,25.0,2.7,1080.0,1920.0,3
462,train,tt2066041,0001,LS,4,Motion,0,126.0,24.0,5.2,720.0,1280.0,3
463,train,tt2066041,0011,LS,4,Static,4,51.0,24.0,2.1,720.0,1280.0,3
464,train,tt2066041,0040,LS,4,Static,4,30.0,24.0,1.2,720.0,1280.0,3
465,train,tt2066041,0042,FS,3,Static,4,30.0,24.0,1.2,720.0,1280.0,3
466,train,tt2066041,0046,MS,2,Static,4,15.0,24.0,0.6,720.0,1280.0,3
467,train,tt2066986,0024,CS,1,Static,4,50.0,25.0,2.0,1080.0,1920.0,3
468,train,tt2066986,0028,ECS,0,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
469,train,tt2066986,0034,ECS,0,Static,4,25.0,25.0,1.0,1080.0,1920.0,3
470,train,tt2066986,0052,ECS,0,Static,4,41.0,25.0,1.6,1080.0,1920.0,3
471,train,tt2066986,0056,ECS,0,Motion,0,26.0,25.0,1.0,1080.0,1920.0,3
472,train,tt2066986,0058,ECS,0,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
473,train,tt2069100,0006,MS,2,Static,4,45.0,24.0,1.9,720.0,1280.0,3
474,train,tt2069100,0068,FS,3,Static,4,19.0,24.0,0.8,720.0,1280.0,3
475,train,tt2069708,0010,CS,1,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
476,train,tt2069708,0017,FS,3,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
477,train,tt2069708,0032,MS,2,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
478,train,tt2069708,0040,LS,4,Static,4,23.0,24.0,1.0,1080.0,1920.0,3
479,train,tt2069708,0046,MS,2,Static,4,32.0,24.0,1.3,1080.0,1920.0,3
480,train,tt2069708,0060,MS,2,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
481,train,tt2069708,0069,CS,1,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
482,train,tt2069708,0073,MS,2,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
483,train,tt2069708,0076,CS,1,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
484,train,tt2069784,0003,LS,4,Static,4,21.0,24.0,0.9,720.0,1280.0,3
485,train,tt2069784,0007,LS,4,Motion,0,36.0,24.0,1.5,720.0,1280.0,3
486,train,tt2069784,0016,LS,4,Motion,0,24.0,24.0,1.0,720.0,1280.0,3
487,train,tt2069784,0054,LS,4,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
488,train,tt2069784,0073,ECS,0,Static,4,19.0,24.0,0.8,720.0,1280.0,3
489,train,tt2069887,0006,ECS,0,Static,4,31.0,30.0,1.0,1080.0,1920.0,3
490,train,tt2069887,0012,ECS,0,Static,4,27.0,30.0,0.9,1080.0,1920.0,3
491,train,tt2069887,0013,MS,2,Static,4,16.0,30.0,0.5,1080.0,1920.0,3
492,train,tt2069887,0020,ECS,0,Motion,0,74.0,30.0,2.5,1080.0,1920.0,3
493,train,tt2069955,0003,LS,4,Static,4,43.0,25.0,1.7,1080.0,1920.0,3
494,train,tt2069955,0030,CS,1,Motion,0,15.0,25.0,0.6,1080.0,1920.0,3
495,train,tt2069955,0041,FS,3,Static,4,21.0,25.0,0.8,1080.0,1920.0,3
496,train,tt2069955,0065,MS,2,Motion,0,14.0,25.0,0.6,1080.0,1920.0,3
497,train,tt2070597,0032,CS,1,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
498,train,tt2070597,0040,ECS,0,Static,4,28.0,24.0,1.2,1080.0,1920.0,3
499,train,tt2070597,0051,FS,3,Motion,0,27.0,24.0,1.1,1080.0,1920.0,3
500,train,tt2070776,0011,MS,2,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
501,train,tt2070776,0029,ECS,0,Static,4,14.0,24.0,0.6,1080.0,1920.0,3
502,train,tt2070776,0033,MS,2,Motion,0,17.0,24.0,0.7,1080.0,1920.0,3
503,train,tt2070776,0035,CS,1,Motion,0,14.0,24.0,0.6,1080.0,1920.0,3
504,train,tt2070776,0039,FS,3,Pull,2,16.0,24.0,0.7,1080.0,1920.0,3
505,train,tt2070781,0012,LS,4,Static,4,84.0,25.0,3.4,1080.0,1920.0,3
506,train,tt2070781,0019,LS,4,Static,4,73.0,25.0,2.9,1080.0,1920.0,3
507,train,tt2070781,0030,ECS,0,Static,4,38.0,25.0,1.5,1080.0,1920.0,3
508,train,tt2070853,0072,FS,3,Static,4,36.0,24.0,1.5,720.0,1280.0,3
509,train,tt2070874,0006,ECS,0,Motion,0,25.0,24.0,1.0,1038.0,1920.0,3
510,train,tt2070874,0010,LS,4,Motion,0,31.0,24.0,1.3,1038.0,1920.0,3
511,train,tt2070874,0014,ECS,0,Static,4,22.0,24.0,0.9,1038.0,1920.0,3
512,train,tt2070874,0024,ECS,0,Static,4,26.0,24.0,1.1,1038.0,1920.0,3
513,train,tt2070874,0057,FS,3,Motion,0,28.0,24.0,1.2,1038.0,1920.0,3
514,train,tt2070874,0061,ECS,0,Motion,0,17.0,24.0,0.7,1038.0,1920.0,3
515,train,tt2070874,0065,CS,1,Static,4,33.0,24.0,1.4,1038.0,1920.0,3
516,train,tt2070874,0072,ECS,0,Static,4,29.0,24.0,1.2,1038.0,1920.0,3
517,train,tt2070874,0078,CS,1,Static,4,23.0,24.0,1.0,1038.0,1920.0,3
518,train,tt2070897,0001,ECS,0,Static,4,18.0,25.0,0.7,720.0,1280.0,3
519,train,tt2070897,0006,CS,1,Motion,0,17.0,25.0,0.7,720.0,1280.0,3
520,train,tt2071441,0008,ECS,0,Motion,0,34.0,24.0,1.4,1080.0,1920.0,3
521,train,tt2071441,0025,ECS,0,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
522,train,tt2071458,0012,MS,2,Static,4,44.0,24.0,1.8,1080.0,1920.0,3
523,train,tt2071458,0018,ECS,0,Static,4,33.0,24.0,1.4,1080.0,1920.0,3
524,train,tt2071476,0002,FS,3,Static,4,32.0,24.0,1.3,720.0,1280.0,3
525,train,tt2071476,0003,LS,4,Static,4,33.0,24.0,1.4,720.0,1280.0,3
526,train,tt2071476,0005,LS,4,Static,4,75.0,24.0,3.1,720.0,1280.0,3
527,train,tt2071476,0007,LS,4,Static,4,47.0,24.0,2.0,720.0,1280.0,3
528,train,tt2071476,0028,FS,3,Static,4,67.0,24.0,2.8,720.0,1280.0,3
529,train,tt2071476,0037,CS,1,Motion,0,33.0,24.0,1.4,720.0,1280.0,3
530,train,tt2071476,0041,CS,1,Motion,0,40.0,24.0,1.7,720.0,1280.0,3
531,train,tt2071476,0043,ECS,0,Static,4,16.0,24.0,0.7,720.0,1280.0,3
532,train,tt2071476,0051,ECS,0,Motion,0,14.0,24.0,0.6,720.0,1280.0,3
533,train,tt2071476,0057,ECS,0,Motion,0,16.0,24.0,0.7,720.0,1280.0,3
534,train,tt2071476,0060,ECS,0,Push,1,15.0,24.0,0.6,720.0,1280.0,3
535,train,tt2071476,0064,MS,2,Motion,0,25.0,24.0,1.0,720.0,1280.0,3
536,train,tt2071571,0038,CS,1,Static,4,17.0,24.0,0.7,1080.0,1920.0,3
537,train,tt2071571,0048,FS,3,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
538,train,tt2071571,0053,LS,4,Motion,0,27.0,24.0,1.1,1080.0,1920.0,3
539,train,tt2071571,0070,CS,1,Static,4,15.0,24.0,0.6,1080.0,1920.0,3
540,train,tt2071620,0009,ECS,0,Static,4,45.0,25.0,1.8,1080.0,1920.0,3
541,train,tt2071628,0026,FS,3,Motion,0,33.0,24.0,1.4,1080.0,1920.0,3
542,train,tt2071628,0027,FS,3,Motion,0,43.0,24.0,1.8,1080.0,1920.0,3
543,train,tt2072028,0006,FS,3,Static,4,42.0,25.0,1.7,720.0,1280.0,3
544,train,tt2072028,0015,FS,3,Motion,0,45.0,25.0,1.8,720.0,1280.0,3
545,train,tt2072028,0021,CS,1,Static,4,144.0,25.0,5.8,720.0,1280.0,3
546,train,tt2072028,0042,LS,4,Static,4,44.0,25.0,1.8,720.0,1280.0,3
547,train,tt2072028,0046,MS,2,Motion,0,75.0,25.0,3.0,720.0,1280.0,3
548,train,tt2072029,0001,FS,3,Static,4,48.0,30.0,1.6,720.0,1280.0,3
549,train,tt2072029,0004,MS,2,Motion,0,140.0,30.0,4.7,720.0,1280.0,3
550,train,tt2072029,0020,MS,2,Motion,0,37.0,30.0,1.2,720.0,1280.0,3
551,train,tt2072059,0030,MS,2,Static,4,162.0,25.0,6.5,720.0,1280.0,3
552,train,tt2072134,0012,LS,4,Static,4,47.0,24.0,2.0,1080.0,1920.0,3
553,train,tt2072134,0042,CS,1,Motion,0,22.0,24.0,0.9,1080.0,1920.0,3
554,train,tt2072220,0026,MS,2,Motion,0,19.0,25.0,0.8,1080.0,1920.0,3
555,train,tt2072220,0028,FS,3,Push,1,23.0,25.0,0.9,1080.0,1920.0,3
556,train,tt2072227,0012,CS,1,Static,4,47.0,24.0,2.0,1080.0,1920.0,3
557,train,tt2072227,0023,CS,1,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
558,train,tt2072227,0030,FS,3,Static,4,31.0,24.0,1.3,1080.0,1920.0,3
559,train,tt2072227,0033,FS,3,Static,4,29.0,24.0,1.2,1080.0,1920.0,3
560,train,tt2072227,0047,CS,1,Motion,0,32.0,24.0,1.3,1080.0,1920.0,3
561,train,tt2072227,0055,FS,3,Static,4,22.0,24.0,0.9,1080.0,1920.0,3
562,train,tt2072227,0087,CS,1,Static,4,46.0,24.0,1.9,1080.0,1920.0,3
563,train,tt2072233,0014,MS,2,Motion,0,21.0,24.0,0.9,1080.0,1920.0,3
564,train,tt2072233,0024,LS,4,Motion,0,25.0,24.0,1.0,1080.0,1920.0,3
565,train,tt2072233,0026,CS,1,Static,4,18.0,24.0,0.8,1080.0,1920.0,3
566,train,tt2072233,0027,FS,3,Static,4,25.0,24.0,1.0,1080.0,1920.0,3
567,train,tt2072233,0034,ECS,0,Static,4,19.0,24.0,0.8,1080.0,1920.0,3
568,train,tt2072233,0038,LS,4,Motion,0,25.0,24.0,1.0,1080.0,1920.0,3
569,train,tt2072233,0061,CS,1,Static,4,41.0,24.0,1.7,1080.0,1920.0,3
570,train,tt2072233,0085,MS,2,Static,4,21.0,24.0,0.9,1080.0,1920.0,3
571,train,tt2072233,0086,LS,4,Motion,0,22.0,24.0,0.9,1080.0,1920.0,3
572,train,tt2072236,0012,CS,1,Static,4,91.0,25.0,3.6,1080.0,1920.0,3
573,train,tt2072236,0014,ECS,0,Static,4,23.0,25.0,0.9,1080.0,1920.0,3
574,train,tt2072236,0015,ECS,0,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
575,train,tt2072236,0016,ECS,0,Static,4,14.0,25.0,0.6,1080.0,1920.0,3
576,train,tt2072236,0028,FS,3,Motion,0,59.0,25.0,2.4,1080.0,1920.0,3
577,train,tt2072910,0002,LS,4,Motion,0,35.0,25.0,1.4,1080.0,1920.0,3
578,train,tt2072910,0008,ECS,0,Static,4,32.0,25.0,1.3,1080.0,1920.0,3
579,train,tt2072933,0003,ECS,0,Static,4,45.0,24.0,1.9,720.0,1280.0,3
580,train,tt2072933,0008,ECS,0,Motion,0,39.0,24.0,1.6,720.0,1280.0,3
581,train,tt2072933,0028,LS,4,Static,4,30.0,24.0,1.2,720.0,1280.0,3
582,train,tt2072933,0045,LS,4,Static,4,37.0,24.0,1.5,720.0,1280.0,3
583,train,tt2072933,0061,CS,1,Static,4,22.0,24.0,0.9,720.0,1280.0,3
584,train,tt2072933,0064,CS,1,Static,4,19.0,24.0,0.8,720.0,1280.0,3
585,train,tt2072933,0087,CS,1,Static,4,27.0,24.0,1.1,720.0,1280.0,3
586,train,tt2073016,0008,CS,1,Static,4,31.0,25.0,1.2,720.0,1280.0,3
587,train,tt2073016,0021,FS,3,Static,4,23.0,25.0,0.9,720.0,1280.0,3
588,train,tt2073016,0030,LS,4,Static,4,43.0,25.0,1.7,720.0,1280.0,3
589,train,tt2073029,0047,CS,1,Static,4,41.0,24.0,1.7,720.0,1280.0,3
